"gene_id"	"adj.pval"	"iso"	"gene"	"GO"	"kog"	"chr"	"start"	"end"
"comp22340_c0_seq1"	0.00948562123851891	"isogroup22340"	"Enoyl-CoA hydratase/isomerase ; peroxisomal 3,2-trans-enoyl-CoA isomerase [EC:5.3.3.8] E=3e-38"	"GO:0003824;GO:0008152;GO:0004165"	"Lipid transport and metabolism"	"Segkk2112_pilon"	277329	283790
"comp17512_c0_seq1"	0.00956445492288581	"isogroup17512"	NA	NA	NA	"Segkk3819_pilon"	150661	165426
"comp21429_c0_seq1"	0.00956445492288581	"isogroup21429"	"fibroblast growth factor receptor 1 [EC:2.7.10.1] E=4e-05"	"GO:0005007"	NA	"Segkk374_pilon"	2484	4186
"comp90797_c0_seq1"	0.00956552694595742	"isogroup90797"	NA	NA	NA	"Segkk3144_pilon"	10369	10571
"comp1085_c0_seq1"	0.00957955191422527	"isogroup1085"	"C2H2-type Zn-finger protein ; snail, invertebrate E=1e-117"	"GO:0003676;GO:0005634;GO:0008270"	"Transcription"	"Segkk3082_pilon"	73273	74891
"comp5077_c0_seq1"	0.00957955191422527	"isogroup5077"	"Uncharacterized conserved protein"	"GO:0003676"	NA	"Segkk837_pilon"	13242	18788
"comp11669_c0_seq1"	0.00960463405531262	"isogroup11669"	NA	NA	NA	"Segkk2322_pilon"	260879	263131
"comp16131_c0_seq1"	0.00960755199866826	"isogroup16131"	"Thyroid hormone receptor-associated protein complex, subunit TRAP230"	NA	"Transcription"	"Segkk3454_pilon"	556401	559552
"comp16943_c0_seq1"	0.00960755199866826	"isogroup16943"	"FOG: Reverse transcriptase"	NA	NA	"Segkk4098_pilon"	618	3190
"comp13901_c0_seq1"	0.00969073170007184	"isogroup13901"	"Predicted protein kinase KKIAMRE ; cyclin-dependent kinase-like [EC:2.7.11.22] E=1e-125"	"GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605"	NA	"Segkk1749_pilon"	211098	218989
"comp16429_c0_seq1"	0.00969999110095257	"isogroup16429"	"Transcription initiation factor TFIID, subunit TAF5 (also component of histone acetyltransferase SAGA) ; transcription initiation factor TFIID subunit 5 E=3e-71"	"GO:0005634;GO:0030528;GO:0045449;GO:0016251;GO:0040029;GO:0016570"	"Transcription"	"Segkk2358_pilon"	4821	7008
"comp59834_c0_seq1"	0.00971562303531676	"isogroup59834"	NA	NA	NA	"Segkk993_pilon"	133559	133869
"comp6082_c0_seq1"	0.00973281145066222	"isogroup6082"	"Transcription initiation factor TFIID, subunit TAF9 (also component of histone acetyltransferase SAGA) ; transcription initiation factor TFIID subunit 9B E=6e-126"	"GO:0005669;GO:0006352;GO:0003677;GO:0016251;GO:0040029;GO:0016570"	"Transcription"	"Segkk956_pilon"	16438	21571
"comp3494_c0_seq1"	0.00987366667599442	"isogroup3494"	"WD40 repeat-containing protein ; COMPASS component SWD3 E=1e-113"	"GO:0003847"	NA	"Segkk3167_pilon"	162216	170305
"comp63068_c0_seq1"	0.00990281286551155	"isogroup63068"	NA	NA	NA	"Segkk2445_pilon"	109512	109719
"comp12173_c0_seq1"	0.0100124135870708	"isogroup12173"	"Extracellular matrix glycoprotein Laminin subunits alpha and gamma ; protein tyrosine phosphatase, receptor type, D [EC:3.1.3.48] E=7e-16"	"GO:0005198;GO:0007155;GO:0005578;GO:0004725;GO:0004727;GO:0005001"	"Extracellular structures"	"Segkk3729_pilon"	21748	28594
"comp25308_c0_seq1"	0.0100499755656473	"isogroup25308"	NA	NA	NA	"Segkk3826_pilon"	88738	89174
"comp27750_c0_seq1"	0.0100499755656473	"isogroup27750"	"alpha-1,6-mannosyltransferase [EC:2.4.1.-] E=5e-38"	NA	NA	"Segkk2210_pilon"	21370	21639
"comp39802_c0_seq1"	0.0100499755656473	"isogroup39802"	NA	NA	NA	"Segkk514_pilon"	64000	64729
"comp9026_c0_seq1"	0.010095056390644	"isogroup9026"	"Thioredoxin-like protein ; peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase [EC:3.5.1.52] E=1e-114"	"GO:0005489;GO:0006118;GO:0004791;GO:0000224;GO:0006950;GO:0006979"	"Posttranslational modification, protein turnover, chaperones"	"Segkk674_pilon"	70227	89194
"comp10171_c0_seq1"	0.0101530927635165	"isogroup10171"	"Ankyrin"	NA	"Cell wall/membrane/envelope biogenesis"	"Segkk2285_pilon"	83048	94334
"comp11059_c0_seq1"	0.0101730758761584	"isogroup11059"	"Uncharacterized conserved protein"	NA	NA	"Segkk4343_pilon"	45622	55727
"comp29699_c0_seq1"	0.0102191512461952	"isogroup29699"	NA	NA	NA	"Segkk1157_pilon"	86998	87678
"comp15879_c0_seq1"	0.0104592123382453	"isogroup15879"	NA	NA	NA	"Segkk3939_pilon"	98762	99068
"comp19817_c0_seq1"	0.0105127696420541	"isogroup19817"	"Uncharacterized conserved protein"	NA	NA	"Segkk3782_pilon"	19492	35501
"comp71711_c0_seq1"	0.0106031684761411	"isogroup71711"	"Cytochrome P450 CYP3/CYP5/CYP6/CYP9 subfamilies ; cytochrome P450, family 3, subfamily A [EC:1.14.14.1] E=9e-58"	"GO:0006118;GO:0004497;GO:0050381"	"Secondary metabolites biosynthesis, transport and catabolism"	"Segkk1318_pilon"	67561	69333
"comp32565_c0_seq1"	0.010616460556095	"isogroup32565"	NA	NA	NA	"Segkk3102_pilon"	429778	432695
"comp25059_c0_seq1"	0.0106395724991543	"isogroup25059"	NA	NA	NA	"Segkk272_pilon"	10258	14686
"comp29519_c0_seq1"	0.0106607584396862	"isogroup29519"	"Vesicular inhibitory amino acid transporter"	"GO:0005279;GO:0006865;GO:0016020"	"Amino acid transport and metabolism"	"Segkk3322_pilon"	297870	298708
"comp61144_c0_seq1"	0.0106695270099107	"isogroup61144"	NA	NA	NA	"Segkk670_pilon"	48154	48799
"comp12740_c0_seq1"	0.0107159368111941	"isogroup12740"	"Cyclic GMP phosphodiesterase ; calcium/calmodulin-dependent 3,5-cyclic nucleotide phosphodiesterase [EC:3.1.4.17] E=4e-49"	"GO:0004114;GO:0007165;GO:0003824;GO:0051342;GO:0004117"	"Signal transduction mechanisms"	"Segkk3330_pilon"	323521	345092
"comp47769_c0_seq1"	0.0107159368111941	"isogroup47769"	NA	NA	NA	"Segkk3517_pilon"	35101	36317
"comp90667_c0_seq1"	0.0107159368111941	"isogroup90667"	NA	NA	NA	"Segkk1944_pilon"	44353	45374
"comp9618_c0_seq1"	0.0107159368111941	"isogroup9618"	NA	NA	NA	"Segkk1275_pilon"	1291	6807
"comp7719_c0_seq1"	0.0107212487366063	"isogroup7719"	NA	NA	NA	"Segkk2722_pilon"	317607	322080
"comp17368_c0_seq1"	0.0107444205194649	"isogroup17368"	"Uncharacterized membrane protein"	"GO:0004365;GO:0006096;GO:0051287"	NA	"Segkk1937_pilon"	4686	9783
"comp48750_c0_seq1"	0.0107451858158626	"isogroup48750"	NA	NA	NA	"Segkk2487_pilon"	41291	59769
"comp22185_c0_seq1"	0.0107814448095241	"isogroup22185"	"Disintegrin metalloproteinases with thrombospondin repeats"	"GO:0004222;GO:0006508;GO:0008237;GO:0008270"	"Posttranslational modification, protein turnover, chaperones"	"Segkk1288_pilon"	159129	196805
"comp23962_c0_seq1"	0.0107814448095241	"isogroup23962"	NA	NA	NA	"Segkk2781_pilon"	249778	254425
"comp88323_c0_seq1"	0.0108765229219515	"isogroup88323"	NA	NA	NA	"Segkk464_pilon"	2769	2987
"comp16309_c0_seq1"	0.0110467290332533	"isogroup16309"	NA	NA	NA	"Segkk2033_pilon"	9277	13316
"comp40387_c0_seq1"	0.0111053755100962	"isogroup40387"	NA	NA	NA	"Segkk4217_pilon"	35855	36776
"comp4923_c0_seq1"	0.011144244932745	"isogroup4923"	"AAA+-type ATPase ; vesicle-fusing ATPase [EC:3.6.4.6] E=7e-110"	"GO:0005524;GO:0000166;GO:0017111;GO:0016787;GO:0004003;GO:0004004;GO:0008026;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626"	"Posttranslational modification, protein turnover, chaperones"	"Segkk3643_pilon"	254131	275965
"comp1901_c0_seq1"	0.011318609383147	"isogroup1901"	"ATP-dependent RNA helicase ; ATP-dependent RNA helicase DDX23/PRP28 [EC:3.6.4.13] E=2e-31"	"GO:0003676;GO:0005524;GO:0008026;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626"	"RNA processing and modification "	"Segkk1675_pilon"	36692	40863
"comp824_c0_seq1"	0.011318609383147	"isogroup824"	NA	NA	NA	"Segkk3763_pilon"	10739	24765
"comp15727_c0_seq1"	0.0113342198244353	"isogroup15727"	"retinol dehydrogenase 8 [EC:1.1.1.-] E=8e-12"	NA	NA	"Segkk664_pilon"	91315	98466
"comp59641_c0_seq1"	0.0113707176539209	"isogroup59641"	"Translation elongation factor 2/ribosome biogenesis protein RIA1 and related proteins ; elongation factor 2 E=9e-10"	"GO:0005525;GO:0006412;GO:0003735;GO:0005622;GO:0005840;GO:0003924;GO:0008547;GO:0003746"	"Translation, ribosomal structure and biogenesis"	"Segkk3641_pilon"	127739	129016
"comp22382_c0_seq1"	0.0113791132942664	"isogroup22382"	NA	NA	NA	"Segkk666_pilon"	75314	78311
"comp66553_c0_seq1"	0.0113791132942664	"isogroup66553"	"Dyneins, heavy chain"	"GO:0000160;GO:0003677;GO:0006355;GO:0003777;GO:0007018;GO:0030286"	"Cytoskeleton"	"Segkk2115_pilon"	125480	125711
"comp7591_c0_seq1"	0.0114321508292351	"isogroup7591"	"KEKE-like motif-containing transcription regulator (Rlr1)/suppressor of sin4 ; THO complex subunit 2 E=1e-108"	NA	"Transcription"	"Segkk4267_pilon"	13167	52082
"comp22953_c0_seq1"	0.011434207697019	"isogroup22953"	NA	NA	NA	"Segkk3379_pilon"	13659	14448
"comp5819_c0_seq1"	0.0116529168634835	"isogroup5819"	NA	NA	NA	"Segkk2751_pilon"	39103	49324
"comp6063_c0_seq1"	0.0116529168634835	"isogroup6063"	"Rho GTPase effector BNI1 and related formins ; dishevelled associated activator of morphogenesis E=1e-21"	"GO:0003779;GO:0016043;GO:0017048;GO:0030036;GO:0004806"	"Cytoskeleton"	"Segkk782_pilon"	48715	73479
"comp7821_c0_seq1"	0.0117188730171911	"isogroup7821"	"Chromodomain-helicase DNA-binding protein ; chromodomain-helicase-DNA-binding protein 4 [EC:3.6.4.12] E=1e-87"	"GO:0003677;GO:0005524;GO:0000785;GO:0003682;GO:0005634;GO:0006333;GO:0008026;GO:0003676;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626"	"Transcription"	"Segkk310_pilon"	71323	93180
"comp8189_c0_seq1"	0.0117407785080963	"isogroup8189"	NA	NA	NA	"Segkk4056_pilon"	1754	2040
"comp6774_c0_seq1"	0.011840865434977	"isogroup6774"	"Myosin VII, myosin IXB and related myosins ; dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide E=7e-157"	"GO:0007242"	"Cell motility"	"Segkk1253_pilon"	54867	59514
"comp26394_c0_seq1"	0.0118677776943476	"isogroup26394"	NA	NA	NA	"Segkk3402_pilon"	36223	36515
"comp85080_c0_seq1"	0.0118710363948774	"isogroup85080"	NA	NA	NA	"Segkk236_pilon"	335575	338048
"comp15678_c0_seq1"	0.0118914008484542	"isogroup15678"	"Beta-2-glycoprotein I"	NA	"Extracellular structures"	"Segkk549_pilon"	61800	72943
"comp1375_c0_seq1"	0.0119455918193164	"isogroup1375"	"cytochrome b-245, alpha polypeptide E=2e-58"	NA	NA	"Segkk1440_pilon"	106948	108938
"comp65944_c0_seq1"	0.0122613727992976	"isogroup65944"	NA	NA	NA	"Segkk4012_pilon"	239913	243673
"comp27290_c0_seq1"	0.0123605691376722	"isogroup27290"	NA	NA	NA	"Segkk3379_pilon"	69004	73202
"comp20823_c0_seq1"	0.0124577547412588	"isogroup20823"	"ATP-dependent RNA helicase A ; ATP-dependent RNA helicase DHX36 [EC:3.6.4.13] E=3e-48"	"GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0008152;GO:0016491;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626"	"RNA processing and modification "	"Segkk1588_pilon"	126740	148052
"comp80040_c0_seq1"	0.0125063287266742	"isogroup80040"	NA	NA	NA	"Segkk1512_pilon"	5302	5545
"comp60666_c0_seq1"	0.0125323143721027	"isogroup60666"	NA	NA	NA	"Segkk1343_pilon"	257978	258270
"comp16562_c0_seq1"	0.0125813718286626	"isogroup16562"	NA	NA	NA	"Segkk1676_pilon"	80592	80996
"comp26622_c0_seq1"	0.0126077876966696	"isogroup26622"	"Farnesyl cysteine-carboxyl methyltransferase ; protein-S-isoprenylcysteine O-methyltransferase [EC:2.1.1.100] E=2e-118"	"GO:0004671;GO:0006481;GO:0016021"	"Posttranslational modification, protein turnover, chaperones"	"Segkk2668_pilon"	241844	246778
"comp72285_c0_seq1"	0.0126103718651836	"isogroup72285"	"Predicted transposase"	NA	"Replication, recombination and repair"	"Segkk3900_pilon"	497268	527962
"comp24564_c0_seq1"	0.0127494819337055	"isogroup24564"	"Mitochondrial/chloroplast DNA-directed RNA polymerase RPO41, provides primers for DNA replication-initiation"	"GO:0003677;GO:0003899;GO:0006350;GO:0003900;GO:0003901;GO:0003902"	"Transcription"	"Segkk1093_pilon"	59334	71122
"comp26318_c0_seq1"	0.0127494819337055	"isogroup26318"	"3-5 DNA helicase ; F-box protein, helicase, 18 [EC:3.6.4.12] E=6e-66"	NA	"Replication, recombination and repair"	"Segkk4318_pilon"	76948	86535
"comp31842_c0_seq1"	0.0127494819337055	"isogroup31842"	NA	NA	NA	"Segkk3637_pilon"	64813	69459
"comp37282_c0_seq1"	0.0127686583729232	"isogroup37282"	NA	NA	NA	"Segkk3664_pilon"	66766	79143
"comp35133_c0_seq1"	0.0128230690893907	"isogroup35133"	"Plasma membrane glycoprotein CD36 and related membrane receptors"	"GO:0007155;GO:0016020;GO:0007600"	"Signal transduction mechanisms"	"Segkk3685_pilon"	100967	101700
"comp56180_c0_seq1"	0.0128470994799523	"isogroup56180"	NA	NA	NA	"Segkk4193_pilon"	136384	136893
"comp13521_c0_seq1"	0.013033628118009	"isogroup13521"	"Inositol 1,4,5-trisphosphate receptor ; inositol 1,4,5-triphosphate receptor type 1 E=6e-50"	"GO:0016020;GO:0005220"	"Signal transduction mechanisms"	"Segkk60_pilon"	95303	130148
"comp12988_c0_seq1"	0.0130979333506504	"isogroup12988"	"Annexin"	"GO:0005509;GO:0005544;GO:0050819"	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk126_pilon"	159053	185543
"comp25477_c0_seq1"	0.0131052896485515	"isogroup25477"	"Dyneins, heavy chain ; dynein heavy chain, axonemal E=2e-85"	"GO:0000166;GO:0017111;GO:0003777;GO:0007018;GO:0030286;GO:0008567"	"Cytoskeleton"	"Segkk1892_pilon"	27170	51790
"comp2012_c0_seq1"	0.0131958614824888	"isogroup2012"	"Collagens (type IV and type XIII), and related proteins ; collagen, type VI, alpha E=7e-93"	NA	"Extracellular structures"	"Segkk1317_pilon"	21806	29776
"comp13205_c0_seq1"	0.0133303219059608	"isogroup13205"	NA	NA	NA	"Segkk644_pilon"	92388	94534
"comp10252_c0_seq1"	0.0133626864529052	"isogroup10252"	"Galactokinase ; galactokinase [EC:2.7.1.6] E=2e-33"	"GO:0004335;GO:0005524;GO:0006012;GO:0046835;GO:0008152;GO:0016301;GO:0016310;GO:0005737;GO:0016773"	"Carbohydrate transport and metabolism"	"Segkk4319_pilon"	40163	54865
"comp7689_c0_seq1"	0.0133706838723478	"isogroup7689"	"Protein phosphatase 1, regulatory subunit, and related proteins ; mitogen-activated protein kinase organizer 1 E=3e-11"	"GO:0004016;GO:0008294"	"Signal transduction mechanisms"	"Segkk3883_pilon"	169645	180059
"comp14581_c0_seq1"	0.0133793705626459	"isogroup14581"	NA	NA	NA	"Segkk1409_pilon"	15351	15620
"comp5645_c0_seq1"	0.0133793705626459	"isogroup5645"	"Predicted E3 ubiquitin ligase ; ariadne-1 E=3e-163"	"GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992"	"Posttranslational modification, protein turnover, chaperones"	"Segkk3845_pilon"	42284	58614
"comp15188_c0_seq1"	0.013447613817763	"isogroup15188"	"nucleotide-binding oligomerization domain-containing protein 2 E=1e-10"	NA	NA	"Segkk2889_pilon"	222158	226590
"comp25855_c0_seq1"	0.013447613817763	"isogroup25855"	"Branching enzyme ; N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase [EC:2.4.1.150] E=4e-36"	"GO:0008375;GO:0016020;GO:0008109"	"Carbohydrate transport and metabolism"	"Segkk1782_pilon"	3937	16473
"comp27519_c0_seq1"	0.013447613817763	"isogroup27519"	"Molecular chaperone (DnaJ superfamily) ; stress-induced-phosphoprotein 1 E=2e-10"	"GO:0005528;GO:0006950;GO:0033554;GO:0061077"	"Posttranslational modification, protein turnover, chaperones"	"Segkk1603_pilon"	60505	62903
"comp28077_c0_seq1"	0.013447613817763	"isogroup28077"	"Sulfatase ; arylsulfatase I/J [EC:3.1.6.-] E=2e-21"	"GO:0008152;GO:0008484;GO:0003943;GO:0004065"	NA	"Segkk3847_pilon"	84181	86241
"comp57422_c0_seq1"	0.013447613817763	"isogroup57422"	NA	NA	NA	"Segkk477_pilon"	81858	82126
"comp61415_c0_seq1"	0.013447613817763	"isogroup61415"	"Predicted guanine nucleotide exchange factor (PEBBLE)"	NA	"Signal transduction mechanisms"	"Segkk1732_pilon"	385231	388738
"comp31492_c0_seq1"	0.0134830180491733	"isogroup31492"	"Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes ; kelch-like protein 20 E=1e-110"	"GO:0005515"	"Signal transduction mechanisms"	"Segkk368_pilon"	25129	29470
"comp26800_c0_seq1"	0.0136478716774414	"isogroup26800"	"Uncharacterized conserved protein"	NA	NA	"Segkk441_pilon"	219234	219931
"comp6581_c0_seq1"	0.0136790029210394	"isogroup6581"	"Chromatin remodeling protein, contains PHD Zn-finger ; inhibitor of growth protein 5 E=1e-113"	"GO:0003677;GO:0006355"	"Chromatin structure and dynamics"	"Segkk2666_pilon"	127694	152643
"comp77882_c0_seq1"	0.0137556876412606	"isogroup77882"	"FOG: Reverse transcriptase"	NA	NA	"Segkk4002_pilon"	5929	6357
"comp70826_c0_seq1"	0.0137827617436435	"isogroup70826"	NA	NA	NA	"Segkk4324_pilon"	35391	46767
"comp4796_c0_seq1"	0.0138529346468306	"isogroup4796"	"Ubiquitin-protein ligase ; ubiquitin-conjugating enzyme E2 T [EC:6.3.2.19] E=5e-80"	"GO:0004840;GO:0006464;GO:0006512;GO:0004842;GO:0010992"	"Posttranslational modification, protein turnover, chaperones"	"Segkk2722_pilon"	259190	270759
"comp33473_c0_seq1"	0.0138598866341493	"isogroup33473"	NA	NA	NA	"Segkk2815_pilon"	76081	76503
"comp86749_c0_seq1"	0.0139138711687496	"isogroup86749"	NA	NA	NA	"Segkk4215_pilon"	15367	15646
"comp8332_c0_seq1"	0.0139246267002815	"isogroup8332"	"FOG: Ankyrin repeat ; ankyrin E=1e-137"	NA	NA	"Segkk3290_pilon"	77567	109010
"comp1528_c0_seq1"	0.013924730036797	"isogroup1528"	NA	NA	NA	"Segkk2390_pilon"	3779	9248
"comp4584_c0_seq1"	0.0139504596787729	"isogroup4584"	"Uncharacterized conserved protein"	"GO:0016021;GO:0008717"	NA	"Segkk234_pilon"	90952	96549
"comp77619_c0_seq1"	0.0139504596787729	"isogroup77619"	"ATP-dependent DNA helicase ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12] E=6e-27"	NA	NA	"Segkk1322_pilon"	20261	20522
"comp36383_c0_seq1"	0.0140154273420138	"isogroup36383"	NA	NA	NA	"Segkk845_pilon"	132230	136824
"comp5970_c0_seq1"	0.0141621063145642	"isogroup5970"	NA	NA	NA	"Segkk708_pilon"	92214	92787
"comp13656_c0_seq1"	0.0141670291831398	"isogroup13656"	"Predicted polypeptide N-acetylgalactosaminyltransferase ; polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41] E=3e-146"	"GO:0005509;GO:0004653"	"Posttranslational modification, protein turnover, chaperones"	"Segkk4309_pilon"	127538	135768
"comp21244_c0_seq1"	0.0141670291831398	"isogroup21244"	NA	NA	NA	"Segkk413_pilon"	70905	79886
"comp2336_c0_seq1"	0.0142764117650082	"isogroup2336"	"RNA-binding translational regulator IRP (aconitase superfamily) ; aconitate hydratase 1 [EC:4.2.1.3] E=1e-37"	"GO:0008152;GO:0016836;GO:0016829;GO:0003723;GO:0003994;GO:0005506;GO:0006950;GO:0006979;GO:0034599;GO:0006412"	"Translation, ribosomal structure and biogenesis"	"Segkk2843_pilon"	3251	23704
"comp916_c0_seq1"	0.014312151647337	"isogroup916"	"Focal adhesion adaptor protein Paxillin and related LIM proteins ; zyxin E=7e-49"	"GO:0008270"	"Signal transduction mechanisms"	"Segkk310_pilon"	29195	36735
"comp23501_c0_seq1"	0.0143417368400683	"isogroup23501"	"NAD+ ADP-ribosyltransferase Parp, required for poly-ADP ribosylation of nuclear proteins ; poly [ADP-ribose] polymerase [EC:2.4.2.30] E=1e-98"	"GO:0003950;GO:0005634;GO:0006471"	"Transcription"	"Segkk645_pilon"	107855	123042
"comp13586_c0_seq1"	0.014432776164845	"isogroup13586"	"Hydroxysteroid 17-beta dehydrogenase 11 ; retinol dehydrogenase 10 [EC:1.1.1.-] E=1e-114"	"GO:0008152;GO:0016491;GO:0008874;GO:0008875"	"Secondary metabolites biosynthesis, transport and catabolism"	"Segkk555_pilon"	44262	50084
"comp14897_c0_seq1"	0.014432776164845	"isogroup14897"	"E3 ubiquitin-protein ligase HUWE1 [EC:6.3.2.19] E=1e-13"	"GO:0010992"	NA	"Segkk3945_pilon"	259375	281791
"comp21825_c0_seq1"	0.014432776164845	"isogroup21825"	"Predicted integral membrane protein"	NA	NA	"Segkk3090_pilon"	91879	101342
"comp9945_c0_seq1"	0.0145208091075315	"isogroup9945"	"Rab GTPase interacting factor, Golgi membrane protein"	NA	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk3549_pilon"	106964	113888
"comp23853_c0_seq1"	0.0145241261115137	"isogroup23853"	"Dystrophin-like protein"	"GO:0003779"	"Signal transduction mechanisms"	"Segkk647_pilon"	92759	104236
"comp35139_c0_seq1"	0.0145241261115137	"isogroup35139"	"Geranylgeranyl pyrophosphate synthase/Polyprenyl synthetase"	"GO:0048045"	"Coenzyme transport and metabolism"	"Segkk3961_pilon"	293882	297043
"comp14623_c0_seq1"	0.0147236911924806	"isogroup14623"	"Uncharacterized conserved protein, contains IPT/TIG domain"	NA	NA	"Segkk978_pilon"	81601	83946
"comp2103_c0_seq1"	0.0147549419068709	"isogroup2103"	"Medium-chain acyl-CoA dehydrogenase"	"GO:0003995;GO:0006118;GO:0016491"	"Lipid transport and metabolism"	"Segkk2011_pilon"	96435	101369
"comp5539_c0_seq1"	0.0148140291218523	"isogroup5539"	"phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20] E=1e-86"	"GO:0004826"	NA	"Segkk3900_pilon"	456546	471842
"comp22472_c0_seq1"	0.0148551537329891	"isogroup22472"	"Cytoskeleton-associated protein and related proteins"	NA	"Cytoskeleton"	"Segkk2493_pilon"	70356	80020
"comp24251_c0_seq1"	0.0148551537329891	"isogroup24251"	"Mitochondrial ribosomal protein L16 ; large subunit ribosomal protein L16 E=2e-34"	"GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0005762;GO:0022625"	"Translation, ribosomal structure and biogenesis"	"Segkk4297_pilon"	42690	45383
