"gene_id"	"adj.pval"	"iso"	"gene"	"GO"	"kog"	"chr"	"start"	"end"
"comp65865_c0_seq1"	0.00412368901383311	"isogroup65865"	NA	NA	NA	"Segkk2095_pilon"	4777	4984
"comp6075_c0_seq1"	0.00413657611090784	"isogroup6075"	"Uncharacterized conserved protein, contains DM10 domain"	NA	NA	"Segkk2596_pilon"	179521	194797
"comp92568_c0_seq1"	0.00415555351549792	"isogroup92568"	NA	NA	NA	"Segkk4374_pilon"	30368	30642
"comp697_c0_seq1"	0.00416120767021318	"isogroup697"	"Calmodulin and related proteins (EF-Hand superfamily) ; calmodulin E=3e-32"	"GO:0005509"	"Signal transduction mechanisms"	"Segkk539_pilon"	10899	14580
"comp25855_c0_seq1"	0.00416700785622709	"isogroup25855"	"Branching enzyme ; N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase [EC:2.4.1.150] E=4e-36"	"GO:0008375;GO:0016020;GO:0008109"	"Carbohydrate transport and metabolism"	"Segkk1782_pilon"	3937	16473
"comp19342_c0_seq1"	0.00423338179761778	"isogroup19342"	"Ubiquitin-specific protease ; ubiquitin carboxyl-terminal hydrolase 12/46 [EC:3.1.2.15] E=2e-12"	"GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167"	"Posttranslational modification, protein turnover, chaperones"	"Segkk363_pilon"	19	5241
"comp23208_c0_seq1"	0.00425263815388008	"isogroup23208"	NA	NA	NA	"Segkk3343_pilon"	379068	379323
"comp41588_c0_seq1"	0.00428825035681829	"isogroup41588"	NA	NA	NA	"Segkk3591_pilon"	200772	202809
"comp18534_c0_seq1"	0.00428864696003018	"isogroup18534"	"Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes ; kelch-like protein 9/13 E=2e-34"	"GO:0005515"	"Signal transduction mechanisms"	"Segkk4048_pilon"	191133	214541
"comp3313_c0_seq1"	0.00428864696003018	"isogroup3313"	"Serine/threonine protein kinase"	NA	"Signal transduction mechanisms"	"Segkk295_pilon"	78486	95471
"comp16328_c0_seq1"	0.00435116603295698	"isogroup16328"	"Long-chain acyl-CoA synthetases (AMP-forming) ; long-chain acyl-CoA synthetase [EC:6.2.1.3] E=2e-122"	"GO:0003824;GO:0008152;GO:0004467"	"Lipid transport and metabolism"	"Segkk3525_pilon"	150243	169653
"comp30154_c0_seq1"	0.00437081753658449	"isogroup30154"	NA	NA	NA	"Segkk120_pilon"	23113	23925
"comp4457_c0_seq1"	0.00442406980934772	"isogroup4457"	"Helicases ; helicase required for RNAi-mediated heterochromatin assembly 1 [EC:3.6.4.13] E=2e-94"	"GO:0003700;GO:0005634;GO:0006355"	"Replication, recombination and repair"	"Segkk3802_pilon"	108042	132346
"comp25812_c0_seq1"	0.00443182374424027	"isogroup25812"	"Amino acid transporters ; basic amino acid/polyamine antiporter, APA family E=1e-101"	"GO:0005279;GO:0006865;GO:0016020;GO:0006810"	"Amino acid transport and metabolism"	"Segkk588_pilon"	1074	14122
"comp31083_c0_seq1"	0.0044452032844596	"isogroup31083"	NA	NA	NA	"Segkk2547_pilon"	11627	30758
"comp10263_c0_seq1"	0.00444955697406771	"isogroup10263"	"Ubiquitin-specific protease ; ubiquitin carboxyl-terminal hydrolase 7 [EC:3.1.2.15] E=5e-24"	"GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167"	"Posttranslational modification, protein turnover, chaperones"	"Segkk4036_pilon"	153820	171120
"comp9832_c0_seq1"	0.00449043644912986	"isogroup9832"	"Fibrillins and related proteins containing Ca2+-binding EGF-like domains ; latent transforming growth factor beta binding protein E=7e-75"	"GO:0005509"	"Signal transduction mechanisms"	"Segkk645_pilon"	42512	66967
"comp41969_c0_seq1"	0.00456121664020204	"isogroup41969"	NA	NA	NA	"Segkk3095_pilon"	314776	315584
"comp7807_c0_seq1"	0.00462603575896648	"isogroup7807"	"HAT repeat protein ; pre-mRNA-processing factor 6 E=5e-143"	"GO:0005622;GO:0006396"	"RNA processing and modification "	"Segkk3009_pilon"	45804	55410
"comp26800_c0_seq1"	0.00466253302842872	"isogroup26800"	"Uncharacterized conserved protein"	NA	NA	"Segkk441_pilon"	219234	219931
"comp15879_c0_seq1"	0.00468133028789771	"isogroup15879"	NA	NA	NA	"Segkk3939_pilon"	98762	99068
"comp3322_c0_seq1"	0.00468133028789771	"isogroup3322"	NA	NA	NA	"Segkk1276_pilon"	70928	72594
"comp5473_c0_seq1"	0.00468133028789771	"isogroup5473"	"Golgi protein"	NA	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk190_pilon"	97524	99431
"comp15387_c0_seq1"	0.00474471091400241	"isogroup15387"	NA	NA	NA	"Segkk463_pilon"	3136	3667
"comp91173_c0_seq1"	0.00474471091400241	"isogroup91173"	NA	NA	NA	"Segkk901_pilon"	1560	1822
"comp4703_c0_seq1"	0.00475210830421302	"isogroup4703"	"alpha-1,6-mannosyltransferase [EC:2.4.1.-] E=7e-20"	NA	NA	"Segkk1182_pilon"	26522	27280
"comp6057_c0_seq1"	0.00475210830421302	"isogroup6057"	NA	NA	NA	"Segkk1599_pilon"	10619	10913
"comp68766_c0_seq1"	0.00475210830421302	"isogroup68766"	"Cadherin EGF LAG seven-pass G-type receptor"	"GO:0007218;GO:0016020;GO:0004930"	"Signal transduction mechanisms"	"Segkk3554_pilon"	68313	70450
"comp22205_c0_seq1"	0.00477136389716266	"isogroup22205"	"Predicted transposase"	"GO:0004623;GO:0005509;GO:0016042"	"Replication, recombination and repair"	"Segkk364_pilon"	45199	46783
"comp55793_c0_seq1"	0.00477136389716266	"isogroup55793"	NA	NA	NA	"Segkk4037_pilon"	264894	265148
"comp441_c0_seq1"	0.00496966829582565	"isogroup441"	"Ubiquitin-protein ligase ; ubiquitin-conjugating enzyme E2 L3 [EC:6.3.2.19] E=3e-56"	"GO:0004840;GO:0006464;GO:0006512;GO:0004842;GO:0010992"	"Posttranslational modification, protein turnover, chaperones"	"Segkk3102_pilon"	59095	66001
"comp31247_c0_seq1"	0.00500047273710634	"isogroup31247"	NA	NA	NA	"Segkk4193_pilon"	52868	53085
"comp17365_c0_seq1"	0.0050140446326086	"isogroup17365"	"5-3 exoribonuclease 1 [EC:3.1.13.-] E=9e-126"	NA	NA	"Segkk114_pilon"	4258	27367
"comp45268_c0_seq1"	0.0050140446326086	"isogroup45268"	"Multidrug resistance-associated protein/mitoxantrone resistance protein, ABC superfamily ; ATP-binding cassette, subfamily C (CFTR/MRP), member 4 E=9e-10"	"GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111;GO:0005254;GO:0006811;GO:0016020"	"Secondary metabolites biosynthesis, transport and catabolism"	"Segkk1227_pilon"	48289	51314
"comp3121_c0_seq1"	0.0050207166504683	"isogroup3121"	NA	NA	NA	"Segkk1727_pilon"	114047	178693
"comp79326_c0_seq1"	0.0050207166504683	"isogroup79326"	NA	NA	NA	"Segkk2752_pilon"	184554	184773
"comp39653_c0_seq1"	0.00508017710504097	"isogroup39653"	NA	NA	NA	"Segkk1392_pilon"	11032	17024
"comp7456_c0_seq1"	0.00510666698194076	"isogroup7456"	"Predicted small molecule transporter involved in cellular pH homeostasis (Batten disease protein in human) ; battenin E=4e-132"	"GO:0016020"	NA	"Segkk2716_pilon"	170964	185007
"comp6082_c0_seq1"	0.00510781361695285	"isogroup6082"	"Transcription initiation factor TFIID, subunit TAF9 (also component of histone acetyltransferase SAGA) ; transcription initiation factor TFIID subunit 9B E=6e-126"	"GO:0005669;GO:0006352;GO:0003677;GO:0016251;GO:0040029;GO:0016570"	"Transcription"	"Segkk956_pilon"	16438	21571
"comp14181_c0_seq1"	0.00516085229411824	"isogroup14181"	"Attractin and platelet-activating factor acetylhydrolase ; F-box protein 42 E=2e-11"	"GO:0005509;GO:0005198;GO:0004872;GO:0016020;GO:0007275;GO:0003824"	"Defense mechanisms"	"Segkk1332_pilon"	14202	20473
"comp12877_c0_seq1"	0.00520181371390526	"isogroup12877"	NA	NA	NA	"Segkk4364_pilon"	37604	118015
"comp1375_c0_seq1"	0.00522770871262412	"isogroup1375"	"cytochrome b-245, alpha polypeptide E=2e-58"	NA	NA	"Segkk1440_pilon"	106948	108938
"comp57094_c0_seq1"	0.00522770871262412	"isogroup57094"	"Low-density lipoprotein receptors containing Ca2+-binding EGF-like domains ; low density lipoprotein receptor-related protein 5/6 E=7e-27"	"GO:0016020"	"Signal transduction mechanisms"	"Segkk935_pilon"	29090	30357
"comp4058_c0_seq1"	0.00525055664954426	"isogroup4058"	"Epithelin/granulin"	NA	"Signal transduction mechanisms"	"Segkk2594_pilon"	263585	272430
"comp43565_c0_seq1"	0.00531470451260537	"isogroup43565"	NA	NA	NA	"Segkk435_pilon"	415973	417591
"comp42851_c0_seq1"	0.00538474583324786	"isogroup42851"	NA	NA	NA	"Segkk2390_pilon"	60924	61316
"comp49682_c0_seq1"	0.00538474583324786	"isogroup49682"	"Predicted transposase"	"GO:0004623;GO:0005509;GO:0016042"	"Replication, recombination and repair"	"Segkk2879_pilon"	2803	3579
"comp21668_c0_seq1"	0.00539044763027581	"isogroup21668"	"Dopey and related predicted leucine zipper transcription factors"	NA	"Transcription"	"Segkk837_pilon"	344095	357973
"comp74546_c0_seq1"	0.00539044763027581	"isogroup74546"	NA	NA	NA	"Segkk642_pilon"	30355	32670
"comp1711_c0_seq1"	0.00543933741777039	"isogroup1711"	NA	NA	NA	"Segkk3900_pilon"	101103	111444
"comp21586_c0_seq1"	0.00554727669843886	"isogroup21586"	"Gamma-tubulin complex, DGRIP91/SPC98 component"	"GO:0000226;GO:0000922;GO:0005815"	"Cytoskeleton"	"Segkk1158_pilon"	305492	316446
"comp1369_c0_seq1"	0.0056046439777547	"isogroup1369"	"Ca2+-dependent lipid-binding protein CLB1/vesicle protein vp115/Granuphilin A, contains C2 domain ; phosphatidylinositol-4-phosphate 3-kinase [EC:2.7.1.154] E=1e-15"	"GO:0035005"	NA	"Segkk571_pilon"	11328	32963
"comp9843_c0_seq1"	0.00561727304530086	"isogroup9843"	"C-type lectin"	"GO:0002226;GO:0001867"	"Defense mechanisms"	"Segkk1732_pilon"	72458	77529
"comp11669_c0_seq1"	0.00564701974283319	"isogroup11669"	NA	NA	NA	"Segkk2322_pilon"	260879	263131
"comp21213_c0_seq1"	0.00564917208845172	"isogroup21213"	NA	NA	NA	"Segkk2816_pilon"	10695	11162
"comp12373_c0_seq1"	0.00565272215267493	"isogroup12373"	NA	NA	NA	"Segkk3047_pilon"	98524	98900
"comp36414_c0_seq1"	0.00565272215267493	"isogroup36414"	NA	NA	NA	"Segkk1727_pilon"	117714	178631
"comp5233_c0_seq1"	0.00566855343047166	"isogroup5233"	"Predicted alpha/beta hydrolase"	"GO:0003824"	NA	"Segkk1375_pilon"	24557	28824
"comp12988_c0_seq1"	0.00567408818252862	"isogroup12988"	"Annexin"	"GO:0005509;GO:0005544;GO:0050819"	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk126_pilon"	159053	185543
"comp20010_c0_seq1"	0.00573217186088153	"isogroup20010"	"FOG: PDZ domain ; partitioning defective protein 3 E=4e-10"	"GO:0005515"	NA	"Segkk2018_pilon"	73087	79424
"comp29470_c0_seq1"	0.00573217186088153	"isogroup29470"	"RNA-directed RNA polymerase QDE-1 required for posttranscriptional gene silencing and RNA interference ; RNA-dependent RNA polymerase 1 [EC:2.7.7.48] E=5e-95"	NA	"RNA processing and modification "	"Segkk333_pilon"	97748	100646
"comp155_c0_seq1"	0.00573740084133594	"isogroup155"	NA	NA	NA	"Segkk3883_pilon"	71273	71899
"comp16697_c0_seq1"	0.00573740084133594	"isogroup16697"	"Permease of the major facilitator superfamily ; MFS transporter, ACS family, solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), other E=4e-125"	"GO:0005215;GO:0006810;GO:0016021"	"Carbohydrate transport and metabolism"	"Segkk2526_pilon"	51052	60056
"comp41938_c0_seq1"	0.00573888953946916	"isogroup41938"	"arginine vasopressin receptor 2 E=3e-18"	NA	NA	"Segkk3845_pilon"	69755	71146
"comp5415_c0_seq1"	0.00575932424820413	"isogroup5415"	"Epidermal growth factor receptor kinase substrate ; NCK adaptor protein E=6e-06"	NA	"Signal transduction mechanisms"	"Segkk573_pilon"	35918	60278
"comp12487_c0_seq1"	0.00578970688298395	"isogroup12487"	"GTP-binding protein SEC4, small G protein superfamily, and related Ras family GTP-binding proteins ; Ras-related protein Rab-1A E=2e-57"	"GO:0005525;GO:0007264;GO:0006886;GO:0000160;GO:0003677;GO:0006355;GO:0015031;GO:0003924;GO:0003925;GO:0004602"	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk1628_pilon"	148187	152193
"comp57103_c0_seq1"	0.00578970688298395	"isogroup57103"	NA	NA	NA	"Segkk837_pilon"	201091	201265
"comp56309_c0_seq1"	0.00584710016744091	"isogroup56309"	NA	NA	NA	"Segkk1637_pilon"	23859	24413
"comp17020_c0_seq1"	0.00586573752153104	"isogroup17020"	"Alpha-D-galactosidase (melibiase) ; alpha-N-acetylgalactosaminidase [EC:3.2.1.49] E=1e-125"	"GO:0004553;GO:0005975;GO:0004557;GO:0008456"	"Carbohydrate transport and metabolism"	"Segkk3111_pilon"	85342	98358
"comp43114_c0_seq1"	0.00586955765229632	"isogroup43114"	"MFS transporter, DHA1 family, solute carrier family 18 (vesicular amine transporter), member 1/2 E=6e-41"	"GO:0008504"	NA	"Segkk1861_pilon"	31417	36287
"comp8974_c0_seq1"	0.00586955765229632	"isogroup8974"	"Myosin class II heavy chain"	"GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0008570"	"Cytoskeleton"	"Segkk2201_pilon"	334677	354285
"comp20482_c0_seq1"	0.00597836305427496	"isogroup20482"	NA	NA	NA	"Segkk384_pilon"	89744	93160
"comp50973_c0_seq1"	0.00597836305427496	"isogroup50973"	NA	NA	NA	"Segkk4283_pilon"	10501	14154
"comp26414_c0_seq1"	0.00599718550731666	"isogroup26414"	"L-fucose kinase ; fucokinase [EC:2.7.1.52] E=1e-82"	"GO:0005524;GO:0008152;GO:0016301;GO:0016310;GO:0005737;GO:0016773;GO:0050201"	"Carbohydrate transport and metabolism"	"Segkk543_pilon"	240839	248693
"comp10673_c0_seq1"	0.00605535036606342	"isogroup10673"	"Acid trehalase ; kojibiose phosphorylase [EC:2.4.1.230] E=2e-68"	NA	"Carbohydrate transport and metabolism"	"Segkk4221_pilon"	11844	32192
"comp47825_c0_seq1"	0.00605535036606342	"isogroup47825"	NA	NA	NA	"Segkk1157_pilon"	45541	47244
"comp1642_c0_seq1"	0.00607427488546331	"isogroup1642"	"Ribonuclease, T2 family"	"GO:0003723;GO:0004521"	"RNA processing and modification "	"Segkk1564_pilon"	77925	86571
"comp1855_c0_seq1"	0.00609552513700971	"isogroup1855"	"Aspartyl protease ; 4-nitrophenyl phosphatase [EC:3.1.3.41] E=3e-145"	"GO:0003869"	"Posttranslational modification, protein turnover, chaperones"	"Segkk3962_pilon"	36330	47552
"comp20070_c0_seq1"	0.00609552513700971	"isogroup20070"	"Ca2+-modulated nonselective cation channel polycystin ; polycystin 1 E=1e-78"	"GO:0004051"	"Signal transduction mechanisms"	"Segkk2802_pilon"	4128	25622
"comp8117_c0_seq1"	0.00609803131656445	"isogroup8117"	NA	NA	NA	"Segkk3693_pilon"	137014	150255
"comp80357_c0_seq1"	0.00613556461624125	"isogroup80357"	NA	NA	NA	"Segkk4309_pilon"	95093	97582
"comp18875_c0_seq1"	0.00615923274194824	"isogroup18875"	"Predicted tubulin-tyrosine ligase"	NA	"Posttranslational modification, protein turnover, chaperones"	"Segkk786_pilon"	62419	63161
"comp82539_c0_seq1"	0.00617082548648592	"isogroup82539"	NA	NA	NA	"Segkk3237_pilon"	2983	7968
"comp15678_c0_seq1"	0.00620310073908816	"isogroup15678"	"Beta-2-glycoprotein I"	NA	"Extracellular structures"	"Segkk549_pilon"	61800	72943
"comp41693_c0_seq1"	0.00623928989416939	"isogroup41693"	"Low-density lipoprotein receptors containing Ca2+-binding EGF-like domains ; low density lipoprotein-related protein 2 E=1e-29"	"GO:0016020;GO:0006886;GO:0008565"	"Signal transduction mechanisms"	"Segkk1882_pilon"	44093	47457
"comp45010_c0_seq1"	0.00625551173957227	"isogroup45010"	NA	NA	NA	"Segkk3297_pilon"	12049	13424
"comp71266_c0_seq1"	0.0062573071603663	"isogroup71266"	"Beta-galactosidase ; beta-galactosidase [EC:3.2.1.23] E=3e-28"	"GO:0004565;GO:0005975;GO:0009341"	"Carbohydrate transport and metabolism"	"Segkk1478_pilon"	176164	190837
"comp25890_c0_seq1"	0.00630743538652855	"isogroup25890"	"FGF receptor activating protein 1"	NA	"Signal transduction mechanisms"	"Segkk1087_pilon"	1954	6126
"comp10938_c0_seq1"	0.00633369515907335	"isogroup10938"	"Cell surface glycoprotein STIM, contains SAM domain"	NA	NA	"Segkk3324_pilon"	117079	127015
"comp5539_c0_seq1"	0.00633369515907335	"isogroup5539"	"phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20] E=1e-86"	"GO:0004826"	NA	"Segkk3900_pilon"	456546	471842
"comp29699_c0_seq1"	0.00634278317942951	"isogroup29699"	NA	NA	NA	"Segkk1157_pilon"	86998	87678
"comp10402_c0_seq1"	0.00639250884890125	"isogroup10402"	"Actin and related proteins ; actin-like protein 6A E=1e-122"	"GO:0005515;GO:0003774;GO:0005200;GO:0005884"	"Cytoskeleton"	"Segkk1394_pilon"	39309	51669
"comp28077_c0_seq1"	0.00644682731590577	"isogroup28077"	"Sulfatase ; arylsulfatase I/J [EC:3.1.6.-] E=2e-21"	"GO:0008152;GO:0008484;GO:0003943;GO:0004065"	NA	"Segkk3847_pilon"	84181	86241
"comp36727_c0_seq1"	0.00644682731590577	"isogroup36727"	NA	NA	NA	"Segkk1558_pilon"	24417	24850
"comp56827_c0_seq1"	0.0064977305220266	"isogroup56827"	"TNF receptor-associated factor ; TNF receptor-associated factor 2 E=2e-28"	"GO:0003676;GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209"	"Signal transduction mechanisms"	"Segkk744_pilon"	112331	120964
"comp16939_c0_seq1"	0.00654125897093304	"isogroup16939"	"Predicted L-carnitine dehydratase/alpha-methylacyl-CoA racemase"	"GO:0008152;GO:0008111"	"Lipid transport and metabolism"	"Segkk1666_pilon"	231520	235095
"comp5919_c0_seq1"	0.00656089984797716	"isogroup5919"	NA	NA	NA	"Segkk347_pilon"	7661	27186
"comp24794_c0_seq1"	0.00657495312727008	"isogroup24794"	NA	NA	NA	"Segkk3319_pilon"	75112	75362
"comp21840_c0_seq1"	0.00660219070089938	"isogroup21840"	"Mismatch repair ATPase MSH6 (MutS family) ; DNA mismatch repair protein MSH3 E=4e-10"	"GO:0003684;GO:0005524;GO:0006298;GO:0006281"	"Replication, recombination and repair"	"Segkk699_pilon"	5818	15705
"comp10130_c0_seq1"	0.00660971225933071	"isogroup10130"	"Natriuretic peptide receptor, guanylate cyclase ; atrial natriuretic peptide receptor A [EC:4.6.1.2] E=3e-134"	"GO:0004672;GO:0005524;GO:0006468;GO:0007242;GO:0009190;GO:0016849;GO:0004016;GO:0008294;GO:0004383"	"Signal transduction mechanisms"	"Segkk311_pilon"	88237	108112
"comp40345_c0_seq1"	0.00660971225933071	"isogroup40345"	NA	NA	NA	"Segkk3900_pilon"	60808	69895
"comp44326_c0_seq1"	0.00662152441923092	"isogroup44326"	NA	NA	NA	"Segkk3082_pilon"	73399	73713
"comp67695_c0_seq1"	0.00662493917484734	"isogroup67695"	NA	NA	NA	"Segkk3197_pilon"	138972	139236
"comp10430_c0_seq1"	0.00665312470760043	"isogroup10430"	"Predicted E3 ubiquitin ligase"	"GO:0003676;GO:0010992"	"Posttranslational modification, protein turnover, chaperones"	"Segkk2633_pilon"	71128	74580
"comp9945_c0_seq1"	0.00665312470760043	"isogroup9945"	"Rab GTPase interacting factor, Golgi membrane protein"	NA	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk3549_pilon"	106964	113888
"comp23589_c0_seq1"	0.00668272471470727	"isogroup23589"	NA	NA	NA	"Segkk2209_pilon"	26777	33780
"comp8192_c0_seq1"	0.00668272471470727	"isogroup8192"	"Chitin synthase/hyaluronan synthase (glycosyltransferases)"	NA	"Cell wall/membrane/envelope biogenesis"	"Segkk3933_pilon"	123131	133284
"comp17962_c0_seq1"	0.00669672800119884	"isogroup17962"	"PHD finger protein ; protein Jade-1 E=7e-112"	"GO:0003677;GO:0006355"	NA	"Segkk3482_pilon"	115128	128486
"comp359_c0_seq1"	0.00674756529145918	"isogroup359"	"F0F1-type ATP synthase, alpha subunit ; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14] E=2e-91"	"GO:0005524;GO:0015986;GO:0016469;GO:0046933;GO:0046961;GO:0006754"	"Energy production and conversion"	"Segkk735_pilon"	208315	218833
"comp29573_c0_seq1"	0.00675425376920766	"isogroup29573"	"Fibrillins and related proteins containing Ca2+-binding EGF-like domains ; latent transforming growth factor beta binding protein E=1e-09"	"GO:0005509"	"Signal transduction mechanisms"	"Segkk645_pilon"	38431	42477
"comp85080_c0_seq1"	0.00675425376920766	"isogroup85080"	NA	NA	NA	"Segkk236_pilon"	335575	338048
"comp14711_c0_seq1"	0.00676845195193219	"isogroup14711"	"FOG: Zn-finger ; KRAB domain-containing zinc finger protein E=7e-116"	"GO:0003676;GO:0005634;GO:0008270"	NA	"Segkk507_pilon"	2256	23207
"comp47363_c0_seq1"	0.00676845195193219	"isogroup47363"	"isoleucyl-tRNA synthetase [EC:6.1.1.5] E=3e-55"	"GO:0003676;GO:0004822"	NA	"Segkk1891_pilon"	67948	73785
"comp53011_c0_seq1"	0.00676845195193219	"isogroup53011"	NA	NA	NA	"Segkk4357_pilon"	71630	71960
"comp5480_c0_seq1"	0.00676845195193219	"isogroup5480"	"Transcriptional activator FOSB/c-Fos and related bZIP transcription factors ; fos-like antigen, invertebrate E=5e-06"	"GO:0003677;GO:0005634;GO:0003700;GO:0006355;GO:0003676;GO:0008270"	"Transcription"	"Segkk2885_pilon"	34926	45338
"comp9618_c0_seq1"	0.00676845195193219	"isogroup9618"	NA	NA	NA	"Segkk1275_pilon"	1291	6807
"comp31258_c0_seq1"	0.00680602475837756	"isogroup31258"	NA	NA	NA	"Segkk333_pilon"	91422	91638
"comp41330_c0_seq1"	0.00694721859808344	"isogroup41330"	NA	NA	NA	"Segkk2252_pilon"	32887	39867
"comp17553_c0_seq1"	0.00700336587804065	"isogroup17553"	"FOG: PDZ domain ; multiple PDZ domain protein E=1e-12"	"GO:0005515"	NA	"Segkk1024_pilon"	73383	85832
"comp18717_c1_seq1"	0.00700336587804065	"isogroup18717"	NA	NA	NA	"Segkk2112_pilon"	335609	339414
"comp19158_c0_seq1"	0.00703676001705754	"isogroup19158"	NA	NA	NA	"Segkk3250_pilon"	15788	38903
"comp23037_c0_seq1"	0.00707085295282539	"isogroup23037"	"Dyneins, heavy chain ; dynein heavy chain, axonemal E=6e-62"	"GO:0004197;GO:0006508;GO:0000166;GO:0017111;GO:0003777;GO:0007018;GO:0030286;GO:0008567"	"Cytoskeleton"	"Segkk4300_pilon"	37402	44292
"comp3907_c0_seq1"	0.00707085295282539	"isogroup3907"	NA	NA	NA	"Segkk1576_pilon"	136024	142323
"comp17009_c0_seq1"	0.00709487742446134	"isogroup17009"	"RNase MRP and P, subunit POP4/p29"	"GO:0004540;GO:0008033"	"RNA processing and modification "	"Segkk236_pilon"	258416	273820
"comp2833_c0_seq1"	0.00709487742446134	"isogroup2833"	"Translation initiation factor 4F, ribosome/mRNA-bridging subunit (eIF-4G) ; translation initiation factor 4G E=7e-178"	"GO:0003743;GO:0006446;GO:0003723;GO:0006412"	"Translation, ribosomal structure and biogenesis"	"Segkk871_pilon"	25346	34662
